序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
484,688173,希荻微,-0.27,939480600.0,545510600.0,72.22041148238,-11.203712515284,-109397700.0,-290597300.0,62.354192554439,-4.3473333141,3.46,-7.56,半导体,2026-02-28
485,688172,燕东微,-0.3,1833263500.0,1704338900.0,7.564493188532,31.290158751257,-391836100.0,-178115900.0,-119.989400160233,-168.3831054987,12.85,-2.42,半导体,2026-02-28
486,688171,纬德信息,0.15,139119800.0,98437800.0,41.327620080904,163.614104376495,12225000.0,11571300.0,5.649322029504,527.080320086,10.07,1.48,软件开发,2026-02-28
487,688170,德龙激光,0.24,786999500.0,715191600.0,10.04037239811,101.95380606876,25192800.0,-34501100.0,173.020280512795,3153.0854752247,12.16,2.02,自动化设备,2026-02-28
488,688169,石头科技,5.28,18615530000.0,11944707200.0,55.847520481708,57.300311477168,1360080100.0,1976563200.0,-31.189647768409,-10.5302778648,54.09,10.11,小家电,2026-02-28
489,688168,安博通,-1.9,563806400.0,736752700.0,-23.47413182198,-11.131577079948,-146205200.0,-118667200.0,-23.206075478313,24.7959954313,12.8,-13.75,软件开发,2026-02-28
490,688166,博瑞医药,0.13,1223640100.0,1282551600.0,-4.593304472116,3.734839435257,56056400.0,189166900.0,-70.366697345043,-82.6940189957,5.88,2.26,化学制药,2026-02-28
491,688165,埃夫特,-0.96,926310700.0,1373193000.0,-32.543298720573,15.850966232359,-499005100.0,-157155300.0,-217.523557907369,-514.9465123691,2.33,-35.26,自动化设备,2026-02-28
492,688162,巨一科技,0.59,4335490800.0,3523285800.0,23.052486971111,28.794351803485,80922500.0,21318000.0,279.597054132658,134.8551763883,17.79,3.35,专用设备,2026-02-28
493,688161,威高骨科,0.67,1539192300.0,1452715800.0,5.952747261371,18.499155959965,266639200.0,223751700.0,19.167452135559,-9.4963249877,10.36,6.62,医疗器械,2026-02-28
494,688160,步科股份,0.84,723654800.0,547468500.0,32.181997685712,8.750204767149,72907800.0,48891600.0,49.121321453992,54.0795740646,14.27,7.34,自动化设备,2026-02-28
495,688158,优刻得,-0.17,1699946100.0,1502972000.0,13.10564002523,8.417186083755,-76683200.0,-241042000.0,68.186789024319,109.9842004832,5.29,-3.19,IT服务Ⅱ,2026-02-28
496,688157,松井股份,0.14,722899653.71,745526492.27,-3.035014690237,-17.67807494731,21851925.24,86395450.26,-74.707087960954,-125.6674306646,8.54,1.64,化学制品,2026-02-28
497,688155,先惠技术,2.79,2994189500.0,2463960500.0,21.519379064721,59.244749088123,351810100.0,223022900.0,57.746177634673,175.6245985703,18.23,16.49,电池,2026-02-28
498,688153,唯捷创芯,0.1,2320962300.0,2103040200.0,10.362241292392,32.961138719781,44949300.0,-23725100.0,289.458843166098,101.6048069976,9.35,1.13,半导体,2026-02-28
499,688152,麒麟信安,-0.58,310468800.0,286378800.0,8.411935520367,133.159300253241,-59190800.0,7935700.0,-845.880010585078,-406.9517456639,11.94,-4.87,软件开发,2026-02-28
500,688150,莱特光电,0.55,552186600.0,471766700.0,17.046540164874,-1.606702113297,219839700.0,167318900.0,31.389639783671,-25.1224340929,4.76,12.06,电子化学品Ⅱ,2026-02-28
501,688148,芳源股份,-0.19,2277883300.0,2161423800.0,5.388091867962,33.398388507396,-97780600.0,-426774700.0,77.088473145198,-18.0517326889,0.96,-19.01,电池,2026-02-28
502,688141,杰华特,-1.6,2658702301.63,1678750683.28,58.373862665261,-5.138719652513,-716578794.49,-603372915.33,-18.762174483435,-55.7297510314,3.46,-39.68,半导体,2026-02-28
503,688139,海尔生物,0.8,2328672400.0,2283832900.0,1.963344165854,0.317459249083,250730800.0,366632800.0,-31.612556214283,-5.9509610561,13.76,5.77,医疗器械,2026-02-28
504,688138,清溢光电,0.63,1239670100.0,1112249600.0,11.456106614918,1.653889479146,187154800.0,172012600.0,8.802959783179,-16.0456975606,8.82,8.01,半导体,2026-02-28
505,688137,近岸蛋白,-1.09,151510900.0,127555100.0,18.780746516603,-0.262436667709,-76182700.0,-54416300.0,-39.99977947784,-920.848095944,29.19,-3.68,生物制品,2026-02-28
506,688136,科兴制药,0.81,1541156400.0,1406925400.0,9.540733289768,-11.999148145195,159441200.0,31480900.0,406.469637145063,55.823125636,8.72,9.47,生物制品,2026-02-28
507,688135,利扬芯片,-0.05,618394400.0,488125600.0,26.687557464718,10.007404748769,-9198300.0,-61618700.0,85.072226450737,-227.3451908457,5.62,-0.83,半导体,2026-02-28
508,688132,邦彦技术,-1.42,129362400.0,346880600.0,-62.706937199717,-132.119893528593,-212361400.0,-36605200.0,-480.139980112115,-1105.5317498221,8.13,-15.73,军工电子Ⅱ,2026-02-28
509,688131,皓元医药,1.17,2868336817.03,2270177811.5,26.348553073681,8.173540628316,247768617.22,201590085.66,22.907144172697,-86.9137677597,14.83,8.25,医疗服务,2026-02-28
510,688130,晶华微,-0.35,173584700.0,134845700.0,28.728391042503,13.172092064953,-42685800.0,-10270100.0,-315.631785474338,-50.3378723939,10.25,-3.41,半导体,2026-02-28
511,688129,东来技术,0.9,663140500.0,597532700.0,10.97978403525,19.643591329933,100436300.0,84745300.0,18.515481094527,31.0066687337,8.82,11.17,化学制品,2026-02-28
512,688126,沪硅产业,-0.528,3716030100.0,3387611700.0,9.694688443779,13.915076612684,-1475750000.0,-970537100.0,-52.054980690589,-218.9787463425,6.06,-11.84,半导体,2026-02-28
513,688125,安达智能,-1.38,694654400.0,711125000.0,-2.31613288803,22.057125132813,-111814600.0,-30745200.0,-263.681485239972,61.4820002729,22.25,-6.07,自动化设备,2026-02-28
514,688122,西部超导,1.2937,5237262800.0,4612471600.0,13.545692075372,-1.399503569885,840460100.0,800789100.0,4.953988509584,84.3401738741,10.97,12.17,航空装备Ⅱ,2026-02-28
515,688120,华海清科,3.08,4648227700.0,3406228600.0,36.4625879778,16.896652518112,1085527400.0,1023407900.0,6.069867156585,2.8349543007,21.15,15.55,半导体,2026-02-28
516,688117,圣诺生物,1.05,741343445.99,456070000.1,62.550364160644,21.188454359996,165823888.08,50023708.92,231.49059048219,1.9978312514,6.77,16.71,生物制品,2026-02-28
517,688116,天奈科技,0.66,1299202700.0,1448155900.0,-10.285715785158,-14.112319466577,235820600.0,250195000.0,-5.745278682628,-49.9465056407,10.4,6.75,电池,2026-02-28
518,688115,思林杰,-0.15,258279056.23,185316037.93,39.372209289064,1.893694412422,-9701967.74,15273060.85,-163.523401335758,-119.4446152184,19.01,-0.77,通用设备,2026-02-28
519,688114,华大智造,-0.58,2779614800.0,3012531800.0,-7.731603032373,26.456728102704,-236933900.0,-600827000.0,60.565370730676,-340.7991128451,18.56,-3.06,医疗器械,2026-02-28
520,688113,联测科技,1.38,485594500.0,493021800.0,-1.506485108772,34.862952091806,89069300.0,82505000.0,7.956245076056,-40.0229337438,15.26,9.37,专用设备,2026-02-28
521,688111,金山办公,3.98,5928744673.06,5120838798.82,15.776826921913,15.059582432409,1842976801.74,1645080509.02,12.029581022627,54.1021371939,27.78,15.25,软件开发,2026-02-28
522,688110,东芯股份,-0.45,921425300.0,640953500.0,43.758525384447,51.986055830994,-195196700.0,-167141900.0,-16.785019196264,-39.1776291476,7.73,-6.22,半导体,2026-02-28
523,688109,品茗科技,0.6,437445600.0,447415100.0,-2.228243972991,49.726689959993,47291500.0,31479300.0,50.230468911316,-106.6231370299,10.21,5.94,软件开发,2026-02-28
524,688107,安路科技,-0.68,519996500.0,651816900.0,-20.223532099275,4.732555056032,-272221000.0,-205141800.0,-32.698942877561,-65.8111493382,2.35,-25.21,半导体,2026-02-28
525,688106,金宏气体,0.26,2780045466.58,2525277683.91,10.088703681709,4.472608516431,122578799.33,201225096.11,-39.083741690454,-80.4223411809,6.48,3.96,电子化学品Ⅱ,2026-02-28
526,688103,国力电子,0.74,1323162000.0,792386900.0,66.984335556279,4.751075845984,70608900.0,30237600.0,133.513572505754,-25.4827810493,11.86,6.23,其他电子Ⅱ,2026-02-28
527,688098,申联生物,-0.05,288266500.0,303414700.0,-4.992572871387,-56.392253406608,-19090700.0,-44740100.0,57.329777984403,-247.3160645517,3.41,-1.36,动物保健Ⅱ,2026-02-28
528,688097,博众精工,1.322,6570625200.0,4954201500.0,32.627330559728,64.222002289647,591339900.0,398393500.0,48.431111451367,52.5435852731,11.07,12.66,自动化设备,2026-02-28
529,688096,京源环保,-0.29,473742900.0,476091200.0,-0.493245831891,34.188167021659,-66865000.0,-24733400.0,-170.342937081032,-931.6435061665,3.61,-8.23,环境治理,2026-02-28
530,688093,世华科技,1.49,1086732500.0,794683400.0,36.750371279934,-21.761316585443,398914400.0,279658400.0,42.643453584802,-33.1337335482,9.95,17.52,其他电子Ⅱ,2026-02-28
531,688092,爱科科技,0.62,449840300.0,451510800.0,-0.369980075781,4.402430482697,50914900.0,67011100.0,-24.020199638567,22.8518689065,8.0,7.89,专用设备,2026-02-28
532,688090,瑞松科技,0.1,944895600.0,886782300.0,6.553276942943,66.484492054945,11911600.0,11248700.0,5.893125427827,472.440818245,7.37,1.31,自动化设备,2026-02-28
533,688089,ST嘉必优,0.94,574884218.93,555593402.27,3.472110464448,21.073172860069,156699020.1,124212718.7,26.153764075047,27.8565560999,9.79,9.51,化学制品,2026-02-28
534,688087,英科再生,1.61,3540059100.0,2923741200.0,21.079769303795,4.349101509475,300880800.0,307319500.0,-2.095115994917,-7.2478939222,15.25,11.19,家居用品,2026-02-28
535,688084,晶品特装,-0.21,293877000.0,163739000.0,79.478926828673,-39.667693692323,-15604700.0,-57193000.0,72.715716958369,-243.6794555139,20.81,-1.01,军工电子Ⅱ,2026-02-28
536,688083,中望软件,0.13,894118100.0,888057300.0,0.682478484215,74.41745860431,21531500.0,63964300.0,-66.338254307481,439.7502052014,15.81,0.81,软件开发,2026-02-28
537,688080,映翰通,2.04,777212200.0,611736200.0,27.050221974766,14.896878788157,150294700.0,129887500.0,15.711442594553,35.7048807556,15.89,13.73,通信设备,2026-02-28
538,688079,美迪凯,-0.39,664387000.0,485511200.0,36.842775202714,32.932186466834,-155014500.0,-101845800.0,-52.205098295659,-135.2877823172,3.11,-11.85,光学光电子,2026-02-28
539,688078,龙软科技,-0.75,156630700.0,328602500.0,-52.334294474327,-4.394254576338,-54852100.0,33029000.0,-266.072542311302,-138.8250058584,9.26,-7.74,软件开发,2026-02-28
540,688076,ST诺泰,1.04,1942799144.82,1624801884.87,19.571448243085,-13.214040141924,326999932.94,404389990.7,-19.137481030635,-187.3955872522,9.42,11.28,化学制药,2026-02-28
541,688075,安旭生物,0.58,453575110.94,540698462.1,-16.113112440088,34.277473481278,73382112.04,192295303.31,-61.838843291092,78.587943353,40.68,1.41,医疗器械,2026-02-28
542,688073,毕得医药,1.75,1323810700.0,1102010300.0,20.126889921083,-1.958248120561,152201300.0,117426200.0,29.614430169758,-29.9185939041,22.52,7.54,医疗服务,2026-02-28
543,688072,拓荆科技,3.33,6519094900.0,4103453900.0,58.868481500426,1.457316636055,929321100.0,688154700.0,35.045375698226,-19.3419187672,23.42,15.81,半导体,2026-02-28
544,688071,华依科技,-0.68,516555100.0,423435200.0,21.99153495033,7.086368052859,-57512400.0,-46737000.0,-23.055395083125,-18.5179800588,12.09,-3.96,专用设备,2026-02-28
545,688067,爱威科技,0.43,230027900.0,203316800.0,13.137674801099,-3.709871446311,28944300.0,22841200.0,26.719699490395,-101.9309269952,7.57,5.72,医疗器械,2026-02-28
546,688065,凯赛生物,0.83,3295448900.0,2957911600.0,11.411338323972,-14.167729521319,565720400.0,488961900.0,15.698257880624,-18.9851574472,24.59,3.52,化学制品,2026-02-28
547,688063,派能科技,0.35,3158137900.0,2004793000.0,57.529375850774,32.70968548818,84120700.0,41107300.0,104.636889311631,6.863522872,37.46,0.92,电池,2026-02-28
548,688062,迈威生物,-2.43,662515600.0,199781600.0,231.619928962427,-79.194531707461,-970175500.0,-1043919200.0,7.064119521894,-703.8555755075,0.88,-99.05,化学制药,2026-02-28
549,688061,灿瑞科技,-0.52,624883500.0,565295800.0,10.540976954012,-15.91685570479,-58352300.0,-52317000.0,-11.5360207963,-95.9685909047,20.42,-2.45,半导体,2026-02-28
550,688057,金达莱,0.3479,338291229.0,409015844.91,-17.291412249705,52.382544773727,96007547.89,136839847.84,-29.8394806736,72.3043838139,11.49,3.04,环境治理,2026-02-28
551,688056,莱伯泰科,0.59,402230600.0,424010100.0,-5.136552171753,26.315205974746,39380000.0,39148100.0,0.592365913033,-40.341516591,12.12,4.86,通用设备,2026-02-28
552,688055,龙腾光电,-0.062,2498760200.0,3413133700.0,-26.789852972944,-3.055981734106,-208217000.0,-190318700.0,-9.404383279205,51.6608009143,1.22,-4.98,光学光电子,2026-02-28
553,688053,ST思科瑞,-0.2,191899600.0,143808300.0,33.441254781539,-0.512433485664,-19427600.0,-21003200.0,7.50171402453,-630.6289014897,16.11,-1.22,军工电子Ⅱ,2026-02-28
554,688052,纳芯微,-1.7,3367823100.0,1960274200.0,71.803674200273,19.05050184785,-241076700.0,-402878200.0,40.161393691691,-61.0078488051,46.94,-4.11,半导体,2026-02-28
555,688051,佳华科技,-1.66,212892200.0,300429300.0,-29.137337802937,-15.759981495427,-128724200.0,-103162800.0,-24.777729956923,-133.2904246668,7.64,-19.64,IT服务Ⅱ,2026-02-28
556,688050,爱博医疗,1.38,1482702700.0,1410022500.0,5.154541860148,-5.433037375268,265414800.0,388402900.0,-31.665082830226,-132.1970013126,14.41,10.05,医疗器械,2026-02-28
557,688047,龙芯中科,-1.13,635320600.0,504257200.0,25.99137900262,165.558730216297,-453654500.0,-625347100.0,27.455568275603,39.763241953,6.25,-16.67,半导体,2026-02-28
558,688045,必易微,0.17,683486100.0,688291000.0,-0.698091359614,24.087386186485,12075400.0,-17170900.0,170.324793691653,146.9186446614,19.92,0.88,半导体,2026-02-28
559,688039,当虹科技,-0.8,348670304.29,306623261.21,13.712933230856,81.011633116547,-88655473.32,-102194747.52,13.248503008778,-332.5867333451,9.64,-7.98,IT服务Ⅱ,2026-02-28
560,688038,中科通达,-0.03,262638000.0,342572000.0,-23.333489018367,507.101924762083,-3980200.0,-18102900.0,78.013467455491,148.0370152995,5.11,-0.67,软件开发,2026-02-28
561,688037,芯源微,0.36,1948488300.0,1753606000.0,11.113231820603,240.825206183746,71693500.0,202812000.0,-64.65026724257,414.7169316565,13.85,2.62,半导体,2026-02-28
562,688035,德邦科技,0.75,1547230900.0,1166752100.0,32.610080581813,14.376156009973,105255700.0,97429100.0,8.033123573963,46.8736870906,16.52,4.56,电子化学品Ⅱ,2026-02-28
563,688033,*ST天宜,-3.92,683055800.0,763053300.0,-10.483867902806,-16.191877340039,-2206282300.0,-1495333300.0,-47.544517332691,-1035.3291151303,2.59,-86.02,轨交设备Ⅱ,2026-02-28
564,688032,禾迈股份,-1.31,1932048300.0,1992953300.0,-3.056017418973,91.405734903544,-160385400.0,344217500.0,-146.594202793292,-34.333625762,46.61,-2.66,光伏设备,2026-02-28
565,688030,山石网科,-1.0663,911405300.0,996589500.0,-8.547571492575,-36.135468986442,-192190300.0,-137208200.0,-40.072021934549,-3306.9865565028,4.06,-23.23,软件开发,2026-02-28
566,688029,南微医学,3.05,3190931900.0,2755434900.0,15.805018656039,-0.585386067433,570114000.0,553226600.0,3.052528566052,-58.2889084893,21.87,14.37,医疗器械,2026-02-28
567,688028,沃尔德,0.6238,753703600.0,678544800.0,11.076468348147,4.990974968625,94240300.0,99175600.0,-4.976324821831,-17.7961253256,13.15,4.78,通用设备,2026-02-28
568,688027,国盾量子,0.05,310457069.28,253368922.89,22.531629269618,76.599296175219,5391908.65,-31841414.28,116.933634299613,1289.0611672146,31.55,0.17,通信设备,2026-02-28
569,688026,洁特生物,0.35,565362900.0,558657600.0,1.20025217593,28.56280836935,48212800.0,75645400.0,-36.264729910874,-182.8886644082,8.66,4.03,医疗器械,2026-02-28
570,688025,杰普特,2.95,2069604700.0,1453846200.0,42.353757914696,-10.750273082839,280570400.0,132684800.0,111.456323557785,-29.279725931,24.2,12.96,自动化设备,2026-02-28
571,688023,安恒信息,-0.57,2152918524.19,2042835394.88,5.388742019347,101.075687271767,-58307472.09,-197849927.16,70.529444752918,1325.3047127172,23.3,-2.37,软件开发,2026-02-28
572,688022,ST瀚川,0.2,745680100.0,473967700.0,57.327197612833,5.713227217127,35390900.0,-1102988300.0,103.208637843212,-139.3269534982,3.88,5.29,专用设备,2026-02-28
573,688021,奥福科技,0.18,348713200.0,284216500.0,22.692806364163,3.3497676644,14032600.0,-43967600.0,131.915774342925,500.7327459504,11.41,1.62,汽车零部件,2026-02-28
574,688020,方邦股份,-1.3,357636900.0,344570800.0,3.791992821214,-6.91241689968,-85349300.0,-91642700.0,6.867322765479,-1976.3631267695,16.14,-6.37,元件,2026-02-28
575,688019,安集科技,4.69,2503937300.0,1835015200.0,36.453218480152,3.151933557763,789178100.0,533643600.0,47.884861731688,-22.2748331851,20.98,24.83,电子化学品Ⅱ,2026-02-28
576,688018,乐鑫科技,3.152,2565275400.0,2006919700.0,27.821526690879,-2.051554016792,497840100.0,339323900.0,46.715306525712,4.8284161824,26.81,17.33,半导体,2026-02-28
577,688016,心脉医疗,4.65,1350632689.26,1206326728.85,11.962427504824,11.820327975127,563213122.1,502100205.69,12.171458150673,17.2614120661,33.63,14.3,医疗器械,2026-02-28
578,688013,天臣医疗,1.05,326736247.45,272367248.39,19.961650815721,-5.427778060569,84092590.88,51894845.59,62.044206749127,-48.8213099043,6.96,14.83,医疗器械,2026-02-28
579,688012,中微公司,3.4,12384638300.0,9065165100.0,36.617901200718,39.333448099893,2111473000.0,1615675700.0,30.686684215155,78.1760544028,36.24,9.98,半导体,2026-02-28
580,688011,新光光电,-0.377,115954259.77,171940073.48,-32.561236352218,285.773072754942,-37665298.84,-67958363.34,44.5759182699,-471.9083070607,10.56,-3.51,军工电子Ⅱ,2026-02-28
581,688009,中国通号,0.34,34676948800.0,32643648700.0,6.22877705457,80.473253200132,3661042400.0,3494725800.0,4.759074374304,107.4935808583,4.7,7.48,轨交设备Ⅱ,2026-02-28
582,688008,澜起科技,1.97,5456316800.0,3638911100.0,49.943668588111,-1.797719779157,2235570000.0,1411778900.0,58.35128290981,27.4870388664,11.27,18.25,半导体,2026-02-28
583,688007,光峰科技,-0.58,1709412286.28,2418574391.82,-29.321492360892,-9.077768882547,-264491710.61,27953093.89,-1046.19834087353,-2679.4622989185,5.34,-10.21,消费电子,2026-02-28
584,688006,杭可科技,0.65,3019063551.67,2981154434.54,1.271625404266,-60.31357812923,394205060.37,326336354.34,20.79716376291,-91.1618535225,8.97,7.46,电池,2026-02-28
585,688005,容百科技,-0.26,12271341500.0,15087554700.0,-18.665802749335,20.020778790033,-182389500.0,295910800.0,-161.636648611676,115.7133214718,11.19,-2.23,电池,2026-02-28
586,688002,睿创微纳,2.45,6322021400.0,4315695800.0,46.489041234093,44.992271097418,1100334600.0,568960600.0,93.393813209561,10.6193504077,14.41,18.31,军工电子Ⅱ,2026-02-28
587,688001,华兴源创,0.18,2224308826.07,1822574216.81,22.042153650299,-2.62515577412,80552778.83,-497037388.33,116.206583392177,-197.2162358867,7.75,2.34,通用设备,2026-02-28
588,605050,福然德,0.76,11786169900.0,11278496800.0,4.501247896794,17.934873635013,373124800.0,316707800.0,17.813580846446,44.062861016,9.08,8.57,物流,2026-02-28
589,603878,武进不锈,0.14,2309124219.7,2651650094.54,-12.917461302503,-1.073759187915,78061172.24,125714250.52,-37.905868334647,-177.2624418889,4.68,2.99,普钢,2026-02-28
590,603112,华翔股份,1.11,4128630087.76,3827518675.82,7.86701352608,13.886292341727,561745668.56,470558096.1,19.378600265465,35.2062950998,8.08,12.54,家电零部件Ⅱ,2026-02-28
591,600984,建设机械,-1.6763,2535804100.0,2726566200.0,-6.996422826631,17.79171237178,-2107207500.0,-988440200.0,-113.185127436136,-136.9237701201,2.52,-56.65,工程机械,2026-02-28
592,600183,生益科技,1.39,28431138500.0,20388330200.0,39.44809712764,-1.46307150399,3333990100.0,1738669500.0,91.755253082889,-12.3783953637,6.88,21.25,元件,2026-02-28
593,300453,三鑫医疗,0.5076,1640093700.0,1500438400.0,9.307633022455,16.149986841266,262489300.0,227404100.0,15.428569669588,10.9490766227,2.79,18.75,医疗器械,2026-02-28
594,300371,汇中股份,0.3321,450494500.0,385724300.0,16.791838108203,-19.540962643334,66209900.0,57724700.0,14.699426761854,-113.0913042481,5.81,5.82,通用设备,2026-02-28
595,300308,中际旭创,9.8,38239982100.0,23862159700.0,60.253650888105,29.556932431076,10798634500.0,5171486000.0,108.81105546839,16.8924423234,27.0,43.63,通信设备,2026-02-28
596,300306,远方信息,0.27,407049200.0,436062200.0,-6.653408619229,23.905863264605,72229800.0,92357100.0,-21.792910344738,47.3293406715,5.54,4.78,通用设备,2026-02-28
597,002516,旷达科技,0.1265,2277763500.0,2098301400.0,8.552732224265,-13.029043582358,183415300.0,163488200.0,12.188708420547,-17.9750894367,2.57,4.95,汽车零部件,2026-02-28
598,002507,涪陵榨菜,0.67,2431922800.0,2387126100.0,1.876595459285,-36.82403311129,767959900.0,799346700.0,-3.926556524222,-59.1024708543,7.58,8.73,调味发酵品Ⅱ,2026-02-28
599,002204,大连重工,0.3077,15500877200.0,14280698400.0,8.544251589264,28.233474007195,588347200.0,497874400.0,18.171812007205,-44.4902064999,4.0551,7.76,专用设备,2026-02-28
600,002152,广电运通,0.34,12068422600.0,10866361500.0,11.06222262162,58.174274109853,856257200.0,919826700.0,-6.911030088603,86.4292141539,5.02,6.92,计算机设备,2026-02-28
601,002130,沃尔核材,0.91,8450670467.93,6926531873.4,22.004354017097,10.838273508659,1135293154.5,847550824.17,33.949861427105,18.8380643298,5.15,18.88,其他电子Ⅱ,2026-02-28
602,002091,江苏国泰,0.8,39893414500.0,38956188500.0,2.405846249563,-6.994397359259,1294198300.0,1105699800.0,17.047891299248,-8.1913306485,10.02,8.09,贸易Ⅱ,2026-02-28
603,002078,太阳纸业,1.1658,39184218359.14,40726522046.23,-3.78697617572,4.334011744529,3257857931.51,3101256409.22,5.049615434068,5.3748984319,10.92,10.95,造纸,2026-02-28
604,002063,远光软件,0.1579,2593222000.0,2398393300.0,8.123300711355,98.845543967955,301103300.0,292915300.0,2.795347323953,269.5764148884,2.0679,7.91,软件开发,2026-02-28
605,002040,南京港,0.374,1053042700.0,983896800.0,7.027759415418,5.422369665123,181545300.0,153049900.0,18.618372177963,-20.7294323846,6.99,5.44,航运港口,2026-02-28
606,000598,兴蓉环境,0.67,9067634100.0,9048669800.0,0.209581081188,6.967184806434,2004212800.0,1996116900.0,0.405582458623,-69.5944485465,6.61,10.59,环境治理,2026-02-28
607,000422,湖北宜化,0.8188,25659113500.0,25394172300.0,1.043314965615,-9.352821251904,888810900.0,1067484900.0,-16.73784800141,-81.2895978318,5.59,15.73,农化制品,2026-02-28
608,000088,盐田港,0.28,858333400.0,793568000.0,8.161291785959,6.413056187134,1442663700.0,1349328600.0,6.917151240995,-11.046017044,3.46,7.98,航运港口,2026-02-28
609,688809,强一股份,4.1,1012104500.0,641360400.0,57.805891975869,33.866858801395,397976100.0,233097000.0,70.734114982175,32.4414450125,31.44,30.11,半导体,2026-02-27
610,688797,臻宝科技,,867581700.0,634500957.7,36.734498107756,269.312097014153,225930800.0,151856861.73,48.778789068948,212.1483628607,,,半导体,2026-02-27
611,688796,百奥赛图,0.43,1378808400.0,980453900.0,40.629600229037,36.887240787564,173199800.0,33541800.0,416.370021883143,-10.668525552,5.44,16.85,医疗服务,2026-02-27
612,688793,倍轻松,-1.08,771088800.0,1085122700.0,-28.939943842295,31.803198182769,-89295500.0,10253200.0,-970.903717863691,19.8073242474,2.81,-28.49,小家电,2026-02-27
613,688788,科思科技,-1.8778,284658300.0,235379900.0,20.935687371776,-2.979978975051,-292384600.0,-268173600.0,-9.028107166403,-31.6495804249,11.69,-14.41,军工电子Ⅱ,2026-02-27
614,688785,恒运昌,2.25,530250600.0,540790300.0,-1.948943980689,32.572915334578,114379100.0,141540200.0,-19.189671909465,2.5790510028,15.79,15.48,其他电源设备Ⅱ,2026-02-27
615,688783,西安奕材,-0.2,2649231700.0,2121452600.0,24.878194308937,13.685245782715,-737755500.0,-737642500.0,-0.015319073942,17.296888688,3.08,-7.05,半导体,2026-02-27
616,688766,普冉股份,1.41,2319754100.0,1803569700.0,28.620152578523,68.332062543855,208232900.0,292416600.0,-28.788960681439,714.5081462991,16.33,9.0,半导体,2026-02-27
617,688765,禾元生物,-0.56,47861400.0,25216100.0,89.804926217774,305.745480547856,-157944900.0,-151368100.0,-4.344904904006,7.489559074,8.1,-17.03,生物制品,2026-02-27
618,688757,胜科纳米,0.16,529527300.0,415271900.0,27.513395440433,-1.993616136791,62293900.0,81181200.0,-23.265608293546,-75.4200243556,2.2,7.54,专业服务,2026-02-27
619,688726,拉普拉斯,1.51,5459251300.0,5728130300.0,-4.694009841222,-9.581385130496,612117000.0,729321800.0,-16.070382100192,-87.36220183,10.03,16.2,光伏设备,2026-02-27
620,688721,龙图光罩,0.43,246658300.0,246503500.0,0.062798296982,-5.840712080878,57985100.0,91832900.0,-36.858032360951,-62.9523135705,9.09,4.81,半导体,2026-02-27
621,688720,艾森股份,0.57,594421800.0,432188400.0,37.537657188393,-2.83624305581,50463300.0,33477500.0,50.737958330222,-9.6463960986,11.68,5.04,半导体,2026-02-27
622,688718,唯赛勃,0.27,419989300.0,375236000.0,11.926707458773,45.47883818782,46106600.0,38588100.0,19.483985995683,60.0359391144,4.62,5.8,塑料,2026-02-27
623,688698,伟创电气,1.27,1946203500.0,1640174000.0,18.658355759816,31.783568436623,268359800.0,245027300.0,9.5224083194,-47.7523310686,11.0,12.03,自动化设备,2026-02-27
624,688692,达梦数据,4.56,1305849900.0,1044431300.0,25.029755427667,54.84249521959,516871600.0,361870000.0,42.833503744439,49.6484042408,32.67,14.85,软件开发,2026-02-27
625,688691,灿芯股份,-0.96,725352600.0,1089661200.0,-33.433199236607,38.1111814371,-115063300.0,61047200.0,-288.482518444744,38.8036043862,10.27,-8.87,半导体,2026-02-27
626,688690,纳微科技,0.3394,924689600.0,782456700.0,18.177734307854,-1.246582994185,136009100.0,82843400.0,64.176144388086,-36.4814939249,4.7587,7.45,化学制药,2026-02-27
627,688689,银河微电,0.63,1049562500.0,909049600.0,15.457121371595,13.636119354966,80385900.0,71874200.0,11.842497029532,78.7733913802,10.71,5.96,半导体,2026-02-27
628,688677,海泰新光,1.44,602611400.0,442830200.0,36.081820977883,-14.86202362338,171603500.0,135348500.0,26.786406942079,-43.1229020086,11.24,13.0,医疗器械,2026-02-27
629,688656,浩欧博,0.37,398399778.38,402339136.1,-0.979113729324,3.615652950238,23418088.41,36803794.65,-36.370451382246,-119.7653439709,12.92,2.77,医疗器械,2026-02-27
630,688648,中邮科技,4.63,1385488926.5,912253894.12,51.875364460516,51.549777388647,629400732.35,-147857647.05,525.680203159976,-93.9342661994,16.08,33.61,专用设备,2026-02-27
631,688636,智明达,0.66,708867200.0,437927600.0,61.868582843374,-8.986927496939,110260200.0,19455000.0,466.744795682344,-35.2856723321,8.08,9.44,军工电子Ⅱ,2026-02-27
632,688622,*ST禾信,-1.36,97341400.0,202509100.0,-51.932332917385,51.268210576107,-95429600.0,-45990900.0,-107.496700434216,-216.0942316412,4.3,-27.67,通用设备,2026-02-27
633,688617,惠泰医疗,5.82,2583927321.09,2065801597.74,25.081098006548,9.6166117465,820636582.43,673151713.17,21.90960319561,-0.4088104535,21.92,28.77,医疗器械,2026-02-27
